tmdbId,original_language,original_title,popularity,release_date,title,score_tmdb,votes_tmdb,movieId,imdbId,genres,year,worldwide_gross,budget,company,country,director,domestic_gross,runtime,score_imdb,star,votes_imdb,writer,votes_ml,score_ml
31932,en,City of Ghosts,2.188,2002-01-01,City of Ghosts,6.0,25,6326,164003,Crime|Drama|Thriller,2002.0,0.0,17500000.0,United Artists,USA,Matt Dillon,43061.0,116,6.0,Matt Dillon,4529,Matt Dillon,122,3.069672131147541
15098,en,Manic,2.871,2001-01-27,Manic,7.1,42,6329,252684,Drama,2001.0,0.0,0.0,Manic LLC,USA,Jordan Melamed,69716.0,100,7.4,Joseph Gordon-Levitt,8676,Michael Bacall,215,3.5093023255813955
18736,en,The Lizzie McGuire Movie,7.619,2003-05-02,The Lizzie McGuire Movie,5.9,591,6332,306841,Children|Comedy|Romance,2003.0,55534455.0,17000000.0,Walt Disney Pictures,USA,Jim Fall,42672630.0,94,5.4,Hilary Duff,30128,Susan Estelle Jansen,842,2.7078384798099764
15394,en,Owning Mahowny,3.653,2003-05-02,Owning Mahowny,7.0,63,6337,285861,Crime|Drama|Thriller,2003.0,0.0,10000000.0,Alliance Atlantis Communications,Canada,Richard Kwietniowski,1011054.0,104,7.1,Philip Seymour Hoffman,11120,Gary Stephen Ross,590,3.497457627118644
10708,en,Daddy Day Care,6.769,2003-05-03,Daddy Day Care,5.7,1047,6338,317303,Children|Comedy,2003.0,164433867.0,60000000.0,Revolution Studios,USA,Steve Carr,104297061.0,92,5.5,Eddie Murphy,53301,Geoff Rodkey,1468,2.701975476839237
22958,en,The Shape of Things,4.278,2003-01-01,The Shape of Things,6.5,52,6341,308878,Drama,2003.0,0.0,4000000.0,Mepris Films,USA,Neil LaBute,732241.0,96,6.7,Paul Rudd,10052,Neil LaBute,448,3.3973214285714284
42017,en,Absolute Beginners,1.889,1986-01-01,Absolute Beginners,5.9,24,6346,90585,Musical,1986.0,0.0,0.0,Goldcrest Films International,UK,Julien Temple,930211.0,108,5.6,Patsy Kensit,2659,Colin MacInnes,124,2.7661290322580645
117269,en,Lambada,0.904,1990-03-19,Lambada,5.1,9,6352,99969,Drama,1990.0,0.0,0.0,Cannon Films,USA,Joel Silberg,4263112.0,104,3.2,J. Eddie Peck,860,Joel Silberg,123,1.8089430894308942
604,en,The Matrix Reloaded,19.608,2003-05-15,The Matrix Reloaded,6.9,5371,6365,234215,Action|Adventure|Sci-Fi|Thriller|IMAX,2003.0,738599701.0,150000000.0,Warner Bros.,USA,Lana Wachowski,281492479.0,138,7.2,Keanu Reeves,446954,Lilly Wachowski,24505,3.3381758824729646
10720,en,Down with Love,6.593,2003-05-08,Down with Love,6.1,345,6367,309530,Comedy|Romance,2003.0,20298207.0,35000000.0,Fox 2000 Pictures,USA,Peyton Reed,20298207.0,101,6.3,Ewan McGregor,34946,Eve Ahlert,2094,3.1743075453677174
310,en,Bruce Almighty,23.756,2003-05-23,Bruce Almighty,6.6,5798,6373,315327,Comedy|Drama|Fantasy|Romance,2003.0,484572835.0,81000000.0,Spyglass Entertainment,USA,Tom Shadyac,242829261.0,101,6.7,Jim Carrey,319425,Steve Koren,15764,3.2100355239786857
5146,en,The In-Laws,6.224,2003-05-23,The In-Laws,5.5,112,6374,314786,Comedy,2003.0,20440627.0,40000000.0,Franchise Pictures,USA,Andrew Fleming,20440627.0,100,5.7,Albert Brooks,14598,Andrew Bergman,505,2.88019801980198
12,en,Finding Nemo,22.623,2003-05-30,Finding Nemo,7.8,10903,6377,266543,Adventure|Animation|Children|Comedy,2003.0,940335536.0,94000000.0,Pixar Animation Studios,USA,Andrew Stanton,380843261.0,100,8.1,Albert Brooks,772029,Andrew Stanton,37000,3.8451756756756756
9654,en,The Italian Job,14.91,2003-05-30,The Italian Job,6.7,2902,6378,317740,Action|Crime,2003.0,176070171.0,60000000.0,Paramount Pictures,USA,F. Gary Gray,106128601.0,111,7.0,Donald Sutherland,302646,Troy Kennedy-Martin,14255,3.5513504033672394
9902,en,Wrong Turn,14.455,2003-05-30,Wrong Turn,6.1,1075,6379,295700,Horror|Thriller,2003.0,28650575.0,12600000.0,Summit Entertainment,USA,Rob Schmidt,15417771.0,84,6.1,Eliza Dushku,93636,Alan B. McElroy,1160,2.7844827586206895
584,en,2 Fast 2 Furious,2.443,2003-06-05,2 Fast 2 Furious,6.3,3449,6383,322259,Action|Crime|Thriller,2003.0,236350661.0,76000000.0,Universal Pictures,USA,John Singleton,127154901.0,107,5.9,Paul Walker,211309,Gary Scott Thompson,5553,2.5945434900054023
29514,en,Due occhi diabolici,4.824,1990-01-25,Two Evil Eyes,6.1,69,6406,100827,Horror,1990.0,0.0,9000000.0,ADC Films,Italy,Dario Argento,349618.0,120,6.1,Adrienne Barbeau,4726,Dario Argento,75,2.8666666666666667
47715,it,Intervista,0.938,1987-01-01,Intervista,6.7,16,6415,93267,Comedy|Drama,1987.0,0.0,0.0,Aljosha,Italy,Federico Fellini,112560.0,100,7.1,Sergio Rubini,1926,Federico Fellini,43,3.697674418604651
111815,en,Mr. & Mrs. Bridge,1.569,1990-11-23,Mr. & Mrs. Bridge,5.7,23,6419,100200,Drama,1990.0,0.0,0.0,Cineplex-Odeon Films,UK,James Ivory,7698010.0,126,6.7,Paul Newman,2427,Evan S. Connell,169,3.514792899408284
37264,en,Straight Talk,3.783,1992-04-03,Straight Talk,6.0,31,6423,105481,Comedy,1992.0,0.0,0.0,Hollywood Pictures,USA,Barnet Kellman,21202099.0,91,5.7,Dolly Parton,2885,Craig Bolotin,152,2.6546052631578947
11890,en,Oscar,7.455,1991-04-26,Oscar,6.4,215,6424,102603,Comedy|Crime|Mystery|Romance,1991.0,23562716.0,35000000.0,Joseph S. Vecchio Entertainment,USA,John Landis,23562716.0,109,6.4,Sylvester Stallone,25116,Claude Magnier,463,2.867170626349892
36807,en,The 6th Man,3.333,1997-03-28,The Sixth Man,5.3,48,6425,120142,Comedy,1997.0,0.0,11000000.0,All Net Productions,USA,Randall Miller,14708874.0,107,5.6,Marlon Wayans,4735,Christopher Reed,407,2.77027027027027
290,en,Barton Fink,6.529,1991-08-01,Barton Fink,7.5,727,6440,101410,Drama|Thriller,1991.0,6153939.0,9000000.0,Circle Films,USA,Joel Coen,6153939.0,116,7.7,John Turturro,96089,Joel Coen,4643,3.822636226577644
2263,en,Music Box,3.048,1989-12-22,Music Box,6.9,43,6454,100211,Drama,1989.0,6263883.0,0.0,Carolco Pictures,USA,Costa-Gavras,6263883.0,124,7.4,Jessica Lange,5638,Joe Eszterhas,222,3.5878378378378377
14817,en,Good Burger,5.619,1997-07-25,Good Burger,5.7,193,6464,119215,Children|Comedy,1997.0,0.0,9000000.0,Paramount Pictures,USA,Brian Robbins,23687907.0,95,5.7,Kel Mitchell,22284,Dan Schneider,582,2.359106529209622
41791,en,Mississippi Masala,2.101,1991-09-18,Mississippi Masala,6.6,33,6466,102456,Drama|Romance,1991.0,0.0,0.0,Black River Productions,UK,Mira Nair,7310000.0,118,6.6,Denzel Washington,4116,Sooni Taraporevala,449,3.556792873051225
41670,en,A Stranger Among Us,2.947,1992-07-17,A Stranger Among Us,5.9,36,6468,105483,Crime|Drama|Romance,1992.0,0.0,0.0,Hollywood Pictures,USA,Sidney Lumet,12282994.0,110,5.7,Melanie Griffith,2947,Robert J. Avrech,121,2.834710743801653
36372,en,Half Moon Street,1.512,1986-08-13,Half Moon Street,5.2,26,6473,91164,Drama|Thriller,1986.0,0.0,0.0,Edward R. Pressman Film,UK,Bob Swaim,1131399.0,90,5.4,Sigourney Weaver,2157,Edward Behr,80,2.8375
24073,en,Opportunity Knocks,3.029,1990-03-30,Opportunity Knocks,5.7,23,6475,100301,Comedy,1990.0,11359129.0,0.0,Imagine Films Entertainment,USA,Donald Petrie,11359129.0,103,6.0,Dana Carvey,2385,Mitchel Katlin,176,2.7357954545454546
2071,en,Shattered,5.302,1991-10-11,Shattered,6.3,56,6476,102900,Mystery|Thriller,1991.0,11511031.0,22000000.0,Capella International,USA,Wolfgang Petersen,11511031.0,98,6.5,Tom Berenger,6807,Richard Neely,203,3.332512315270936
48864,en,Where the Heart Is,1.691,1990-02-23,Where the Heart Is,6.4,16,6481,100924,Comedy|Drama,1990.0,0.0,0.0,Touchstone Pictures,USA,John Boorman,1106475.0,107,6.2,Dabney Coleman,1333,Telsche Boorman,204,3.2720588235294117
10152,en,Dumb and Dumberer: When Harry Met Lloyd,14.257,2003-06-13,Dumb and Dumberer: When Harry Met Lloyd,4.0,361,6482,329028,Comedy,2003.0,39267515.0,19000000.0,New Line Cinema,USA,Troy Miller,26276465.0,85,3.4,Derek Richardson,32064,Peter Farrelly,2008,1.7624501992031874
31246,en,From Justin to Kelly,1.799,2003-06-20,From Justin to Kelly,2.8,42,6483,339034,Musical|Romance,2003.0,4922166.0,12000000.0,19 Entertainment,USA,Robert Iscove,4922166.0,81,2.1,Kelly Clarkson,23990,Kim Fuller,469,1.0138592750533049
11375,en,Hollywood Homicide,5.112,2003-06-09,Hollywood Homicide,5.1,270,6484,329717,Action|Crime|Drama,2003.0,51142659.0,75000000.0,Revolution Studios,USA,Ron Shelton,30013346.0,116,5.3,Harrison Ford,32542,Robert Souza,846,2.6400709219858154
20694,en,Rugrats Go Wild,4.587,2003-06-13,Rugrats Go Wild,5.6,105,6485,337711,Adventure|Animation|Children|Comedy,2003.0,0.0,25000000.0,Klasky-Csupo,USA,John Eng,39399750.0,100,5.6,Jodi Carlisle,6205,Kate Boutilier,325,2.293846153846154
17813,en,Alex & Emma,5.317,2003-06-16,Alex & Emma,5.2,109,6493,318283,Comedy|Drama|Romance,2003.0,15368897.0,30000000.0,Epsilon Motion Pictures,USA,Rob Reiner,14208384.0,100,5.6,Luke Wilson,11953,Jeremy Leven,652,2.669478527607362
9471,en,Charlie's Angels: Full Throttle,8.981,2003-06-27,Charlie's Angels: Full Throttle,5.3,1557,6503,305357,Action|Adventure|Comedy|Crime|Thriller,2003.0,259175788.0,120000000.0,Columbia Pictures Corporation,USA,McG,100830111.0,106,4.8,Drew Barrymore,105990,Ivan Goff,5842,2.519513865114687
47676,en,"Bodies, Rest & Motion",0.957,1993-01-10,"Bodies, Rest & Motion",5.6,9,6510,106447,Drama|Romance,1993.0,764083.0,2500000.0,Fine Line Features,USA,Michael Steinberg,764083.0,95,5.6,Phoebe Cates,2008,Roger Hedden,92,2.902173913043478
61225,en,The Babe,3.63,1992-04-17,The Babe,5.6,63,6517,103747,Drama,1992.0,17530973.0,0.0,Universal Pictures,USA,Arthur Hiller,17530973.0,100,5.9,John Goodman,8040,John Fusco,414,2.822463768115942
18886,en,Flight of the Intruder,3.815,1991-01-18,Flight of the Intruder,5.5,36,6518,99587,Action|War,1991.0,0.0,35000000.0,Paramount Pictures,USA,John Milius,14587732.0,115,5.7,Danny Glover,5162,Stephen Coonts,195,2.905128205128205
18722,en,Mr. Baseball,3.388,1992-10-01,Mr. Baseball,5.9,53,6523,104926,Comedy|Romance,1992.0,20000000.0,40000000.0,DENTSU Music And Entertainment,USA,Fred Schepisi,20883046.0,108,5.9,Tom Selleck,8610,Theo Pelletier,369,2.8008130081300813
40634,en,Nuts,3.719,1987-11-20,Nuts,6.3,37,6525,93660,Drama,1987.0,0.0,25000000.0,Warner Bros.,USA,Martin Ritt,30950002.0,116,6.7,Barbra Streisand,4996,Tom Topor,219,3.0045662100456623
70912,en,The Advocate,1.147,1993-09-25,The Advocate,6.0,14,6531,107146,Crime|Drama|Mystery,1993.0,667.0,0.0,British Broadcasting Corporation (BBC),France,Leslie Megahey,667078.0,100,6.8,Colin Firth,1663,Leslie Megahey,174,3.3764367816091956
1927,en,Hulk,10.991,2003-06-19,Hulk,5.4,2886,6534,286716,Action|Adventure|Sci-Fi,2003.0,245360480.0,137000000.0,Universal Pictures,USA,Ang Lee,132177234.0,138,5.7,Eric Bana,223943,Stan Lee,7380,2.6387533875338756
10327,en,"Legally Blonde 2: Red, White & Blonde",9.532,2003-07-02,"Legally Blonde 2: Red, White & Blonde",5.4,715,6535,333780,Comedy,2003.0,124914842.0,45000000.0,Metro-Goldwyn-Mayer (MGM),USA,Charles Herman-Wurmfeld,90186328.0,95,4.7,Reese Witherspoon,50536,Amanda Brown,3097,2.412980303519535
14411,en,Sinbad: Legend of the Seven Seas,10.309,2003-07-02,Sinbad: Legend of the Seven Seas,6.8,829,6536,165982,Adventure|Animation|Children|Fantasy,2003.0,26288320.0,60000000.0,DreamWorks,USA,Patrick Gilmore,26483452.0,85,6.7,Brad Pitt,39745,John Logan,859,3.3044237485448194
296,en,Terminator 3: Rise of the Machines,15.181,2003-07-02,Terminator 3: Rise of the Machines,6.0,3331,6537,181852,Action|Adventure|Sci-Fi,2003.0,435000000.0,200000000.0,C-2 Pictures,USA,Jonathan Mostow,150371112.0,109,6.3,Arnold Schwarzenegger,326064,James Cameron,12393,3.064633260711692
22,en,Pirates of the Caribbean: The Curse of the Black Pearl,41.969,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.7,11677,6539,325980,Action|Adventure|Comedy|Fantasy,2003.0,655011224.0,140000000.0,Walt Disney Pictures,USA,Gore Verbinski,305413918.0,143,8.0,Johnny Depp,886092,Ted Elliott,39674,3.800360437566164
8698,en,The League of Extraordinary Gentlemen,10.945,2003-07-11,The League of Extraordinary Gentlemen,5.8,2030,6541,311429,Action|Fantasy|Sci-Fi,2003.0,179265204.0,78000000.0,Angry Films,USA,Stephen Norrington,66465204.0,110,5.8,Sean Connery,148712,Alan Moore,6916,2.784340659340659
17920,en,I Capture the Castle,2.939,2003-05-09,I Capture the Castle,7.0,37,6545,300015,Drama|Romance,2003.0,0.0,8000000.0,British Broadcasting Corporation (BBC),UK,Tim Fywell,1174139.0,113,7.1,Romola Garai,6060,Dodie Smith,329,3.554711246200608
8961,en,Bad Boys II,8.632,2003-07-18,Bad Boys II,6.4,2487,6548,172156,Action|Comedy|Crime|Thriller,2003.0,273339556.0,130000000.0,Columbia Pictures Corporation,USA,Michael Bay,138608444.0,147,6.6,Will Smith,190484,George Gallo,4686,3.1363636363636362
17403,en,How to Deal,4.935,2003-07-18,How to Deal,5.4,67,6549,319524,Comedy|Drama|Romance,2003.0,0.0,16000000.0,Focus Features,USA,Clare Kilner,14108518.0,100,5.6,Mandy Moore,8473,Sarah Dessen,307,2.8534201954397393
9486,en,Johnny English,18.995,2003-03-14,Johnny English,6.2,1619,6550,274166,Action|Comedy|Thriller,2003.0,160583018.0,35000000.0,Universal Pictures,UK,Peter Howitt,28082366.0,100,6.1,Rowan Atkinson,121464,Neal Purvis,3216,2.859297263681592
3472,en,Dirty Pretty Things,5.527,2002-09-05,Dirty Pretty Things,7.0,190,6552,301199,Crime|Drama|Thriller,2002.0,0.0,10000000.0,BBC Films,UK,Stephen Frears,8111360.0,97,7.4,Chiwetel Ejiofor,36601,Steven Knight,2547,3.7538280329799765
68927,en,Born to Be Wild,1.641,1995-03-31,Born to Be Wild,5.0,20,6557,113533,Adventure|Children|Comedy|Drama,1995.0,0.0,0.0,Warner Bros.,USA,John Gray,3674841.0,100,5.1,Wil Horneff,1191,Paul Young,65,2.2615384615384615
11894,en,Curly Sue,6.657,1991-10-24,Curly Sue,5.8,207,6558,101635,Comedy|Drama,1991.0,0.0,25000000.0,Hughes Entertainment,USA,John Hughes,33691313.0,101,5.7,Jim Belushi,17739,John Hughes,658,2.477203647416413
20726,en,Little Giants,5.723,1994-10-14,Little Giants,6.1,143,6559,110364,Children|Comedy,1994.0,0.0,20000000.0,Warner Bros.,USA,Duwayne Dunham,19288821.0,107,6.3,Rick Moranis,21057,James Ferguson,492,2.96239837398374
24558,en,Loose Cannons,2.913,1990-02-09,Loose Cannons,5.3,27,6560,100053,Action|Comedy,1990.0,5585154.0,15000000.0,TriStar Pictures,USA,Bob Clark,5585154.0,94,4.8,Gene Hackman,3785,Richard Christian Matheson,96,2.296875
24356,en,Masked and Anonymous,2.166,2003-08-08,Masked and Anonymous,5.6,15,6563,319829,Comedy|Drama,2003.0,0.0,0.0,American Entertainment Investors,UK,Larry Charles,533344.0,112,5.5,Bob Dylan,4094,Bob Dylan,83,2.4578313253012047
4464,en,Seabiscuit,7.052,2003-07-22,Seabiscuit,6.9,381,6565,329575,Drama,2003.0,148336445.0,87000000.0,Universal Pictures,USA,Gary Ross,120277854.0,140,7.3,Tobey Maguire,59979,Laura Hillenbrand,5886,3.588600067957866
9104,en,Buffalo Soldiers,6.072,2001-09-08,Buffalo Soldiers,6.4,130,6567,252299,Comedy|Crime|Drama|War,2001.0,0.0,15000000.0,FilmFour,UK,Gregor Jordan,353743.0,98,6.9,Joaquin Phoenix,21383,Robert O'Connor,754,3.4694960212201593
33339,en,Camp,2.445,2003-09-05,Camp,5.5,41,6568,342167,Comedy|Musical,2003.0,1628154.0,0.0,IFC Productions,USA,Todd Graff,1628154.0,114,6.3,Don Dixon,5242,Todd Graff,311,3.2186495176848875
54580,es,Los lunes al sol,4.081,2002-09-27,Mondays in the Sun,7.0,69,6571,319769,Drama,2002.0,146402.0,4000000.0,Sogepaq,Spain,Fernando León de Aranoa,146402.0,113,7.7,Javier Bardem,10762,Fernando León de Aranoa,227,3.7202643171806167
45096,en,Eve of Destruction,1.332,1991-01-18,Eve of Destruction,5.1,13,6574,101831,Action|Sci-Fi|Thriller,1991.0,0.0,13000000.0,Nelson Entertainment,USA,Duncan Gibbins,5451119.0,99,4.8,Gregory Hines,1664,Duncan Gibbins,122,2.1885245901639343
21512,en,The Blood of Heroes,4.632,1989-10-19,The Blood of Heroes,6.3,52,6583,94764,Action|Sci-Fi,1989.0,882290.0,0.0,Kings Road Entertainment,Australia,David Webb Peoples,882290.0,90,6.5,Rutger Hauer,5155,David Webb Peoples,178,3.398876404494382
8273,en,American Wedding,12.087,2003-08-01,American Wedding,6.1,2075,6586,328828,Comedy,2003.0,231449203.0,55000000.0,Universal Pictures,USA,Jesse Dylan,104565114.0,96,6.3,Jason Biggs,171577,Adam Herz,3741,2.908313285217856
8046,en,Gigli,7.041,2003-08-01,Gigli,3.6,178,6587,299930,Comedy|Crime|Romance,2003.0,7266209.0,54000000.0,Revolution Studios,USA,Martin Brest,6068735.0,121,2.4,Ben Affleck,42890,Martin Brest,810,1.2055555555555555
8094,en,The Magdalene Sisters,6.999,2002-10-24,The Magdalene Sisters,7.7,164,6591,318411,Drama,2002.0,20957001.0,0.0,Scottish Screen,Ireland,Peter Mullan,4890878.0,114,7.8,Eileen Walsh,23296,Peter Mullan,1158,3.8173575129533677
10330,en,Freaky Friday,8.53,2003-08-03,Freaky Friday,6.2,1856,6593,322330,Children|Comedy|Fantasy,2003.0,110230332.0,26000000.0,Casual Friday Productions,USA,Mark Waters,110230332.0,97,6.1,Jamie Lee Curtis,104892,Mary Rodgers,4540,3.059361233480176
9257,en,S.W.A.T.,11.706,2003-08-08,S.W.A.T.,5.9,1171,6595,257076,Action|Thriller,2003.0,116643346.0,80000000.0,Columbia Pictures Corporation,USA,Clark Johnson,116934650.0,117,6.0,Samuel L. Jackson,125305,Robert Hamner,3564,2.9834455667789
3101,en,I Love You to Death,5.886,1990-04-06,I Love You to Death,6.4,110,6614,99819,Comedy|Crime,1990.0,0.0,0.0,Chestnut Hill Productions,USA,Lawrence Kasdan,16186793.0,97,6.4,Kevin Kline,11639,John Kostmayer,412,3.1929611650485437
6466,en,Freddy vs. Jason,10.088,2003-08-15,Freddy vs. Jason,5.8,1037,6615,329101,Action|Horror|Thriller,2003.0,114908830.0,30000000.0,New Line Cinema,USA,Ronny Yu,82622655.0,97,5.8,Robert Englund,95076,Wes Craven,2087,2.5033540967896504
20210,en,Grind,2.825,2003-08-15,Grind,6.0,52,6616,338077,Action|Comedy,2003.0,0.0,0.0,900 Films,USA,Casey La Scala,5111630.0,105,6.0,Adam Brody,10746,Ralph Sall,138,2.829710144927536
2055,en,Open Range,7.614,2003-08-29,Open Range,7.2,419,6617,316356,Western,2003.0,68296293.0,22000000.0,Touchstone Pictures,USA,Kevin Costner,58331254.0,139,7.5,Kevin Costner,57419,Lauran Paine,1576,3.6053299492385786
11770,cn,少林足球,8.085,2001-07-12,Shaolin Soccer,6.7,831,6618,286112,Action|Comedy,2001.0,42776760.0,10000000.0,Star Overseas,Hong Kong,Stephen Chow,488872.0,113,7.3,Stephen Chow,62092,Stephen Chow,3136,3.5856186224489797
14926,en,Uptown Girls,7.17,2003-08-15,Uptown Girls,6.2,332,6619,263757,Comedy,2003.0,37095657.0,20000000.0,Metro-Goldwyn-Mayer (MGM),USA,Boaz Yakin,36922190.0,92,6.1,Brittany Murphy,30845,Julia Dahl,886,3.0756207674943568
2771,en,American Splendor,5.521,2003-08-15,American Splendor,7.3,181,6620,305206,Comedy|Drama,2003.0,6003587.0,0.0,Good Machine,USA,Shari Springer Berman,6003587.0,101,7.5,Paul Giamatti,43575,Harvey Pekar,4262,3.786719849835758
10923,en,Agent Cody Banks,7.432,2003-03-14,Agent Cody Banks,5.2,529,6624,313911,Action|Adventure|Children|Fantasy,2003.0,58795814.0,26000000.0,Metro-Goldwyn-Mayer (MGM),USA,Harald Zwart,47811138.0,102,5.0,Frankie Muniz,28662,Ashley Miller,1176,2.4030612244897958
17745,en,Camp Nowhere,4.221,1994-08-26,Camp Nowhere,5.8,59,6625,109369,Adventure|Children|Comedy,1994.0,0.0,0.0,Hollywood Pictures,USA,Jonathan Prince,10471613.0,96,5.9,Jonathan Jackson,7684,Andrew Kurtzman,265,2.858490566037736
41759,en,Man's Best Friend,2.572,1993-11-19,Man's Best Friend,5.4,40,6631,107504,Horror|Sci-Fi|Thriller,1993.0,12974636.0,6000000.0,New Line Cinema,USA,John Lafia,12974636.0,87,5.1,Ally Sheedy,3256,John Lafia,116,2.310344827586207
41944,en,The Rachel Papers,2.908,1989-05-12,The Rachel Papers,5.2,13,6635,98160,Drama|Romance,1989.0,0.0,0.0,Initial Film and Television,UK,Damian Harris,201468.0,95,6.1,Dexter Fletcher,1621,Damian Harris,65,3.0076923076923077
30970,fr,Code inconnu: Récit incomplet de divers voyages,5.03,2000-05-19,Code Unknown,7.0,90,6641,216625,Drama,2000.0,95242.0,0.0,Arte France Cinéma,France,Michael Haneke,95242.0,118,7.2,Juliette Binoche,9286,Michael Haneke,186,3.567204301075269
13154,en,Showdown in Little Tokyo,6.735,1991-08-23,Showdown in Little Tokyo,6.0,151,6642,102915,Action|Crime,1991.0,2275557.0,8000000.0,Little Tokyo Productions,USA,Mark L. Lester,2275557.0,79,6.1,Dolph Lundgren,13465,Stephen Glantz,195,2.758974358974359
9362,en,Tremors,8.116,1990-01-19,Tremors,6.6,1476,6659,100814,Comedy|Horror|Sci-Fi,1990.0,48572000.0,11000000.0,Universal Pictures,USA,Ron Underwood,16667084.0,96,7.1,Kevin Bacon,98220,S.S. Wilson,3966,3.3585476550680786
12276,zh,我的父亲母亲,4.52,1999-10-16,The Road Home,7.6,82,6668,235060,Drama|Romance,1999.0,0.0,0.0,Columbia Pictures Film Production Asia,China,Yimou Zhang,1280090.0,89,7.9,Ziyi Zhang,10983,Shi Bao,386,3.884715025906736
2891,en,An Angel at My Table,2.397,1990-09-05,An Angel at My Table,7.3,43,6671,99040,Drama,1990.0,0.0,0.0,Hibiscus Films,New Zealand,Jane Campion,1054638.0,158,7.6,Kerry Fox,5390,Janet Frame,214,3.7313084112149535
20815,en,The Handmaid's Tale,5.077,1990-03-09,The Handmaid's Tale,5.7,68,6678,99731,Drama|Sci-Fi,1990.0,0.0,0.0,Bioskop Film,USA,Volker Schlöndorff,4960385.0,109,6.0,Natasha Richardson,6298,Margaret Atwood,449,3.1770601336302895
7504,hi,1947: Earth,0.996,1998-09-16,Earth,6.7,11,6682,150433,Drama|War,1998.0,528972.0,0.0,Cracking the Earth Films Inc.,India,Deepa Mehta,528972.0,110,7.8,Aamir Khan,6310,Deepa Mehta,89,3.6123595505617976
10610,en,The Medallion,6.662,2003-08-15,The Medallion,5.3,477,6686,288045,Action|Comedy|Crime|Fantasy,2003.0,0.0,41000000.0,Emperor Multimedia Group (EMG),Hong Kong,Gordon Chan,22108977.0,88,5.2,Jackie Chan,32750,Alfred Cheung,771,2.638780804150454
2830,en,My Boss's Daughter,6.414,2003-08-21,My Boss's Daughter,4.6,340,6687,270980,Comedy|Romance,2003.0,0.0,14000000.0,Dimension Films,USA,David Zucker,15550605.0,86,4.7,Ashton Kutcher,25363,David Dorfman,528,2.397727272727273
21413,en,The Battle of Shaker Heights,2.734,2003-08-22,The Battle of Shaker Heights,5.7,28,6689,357470,Comedy|Drama|Romance,2003.0,0.0,1000000.0,LivePlanet,USA,Efram Potelle,279282.0,100,6.1,Shia LaBeouf,3926,Erica Beeney,111,2.9144144144144146
13778,en,Dickie Roberts: Former Child Star,5.001,2003-09-05,Dickie Roberts: Former Child Star,5.2,96,6702,325258,Comedy,2003.0,0.0,17000000.0,Paramount Pictures,USA,Sam Weisman,22734486.0,98,5.6,David Spade,12287,Fred Wolf,442,2.6255656108597285
9616,en,The Order,5.792,2003-09-05,The Order,5.0,132,6703,304711,Horror|Mystery|Thriller,2003.0,11560806.0,38000000.0,Twentieth Century Fox Film Corporation,USA,Brian Helgeland,7659747.0,102,5.2,Heath Ledger,15575,Brian Helgeland,384,2.6184895833333335
